Date,file,clipping,audio_duration,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,MED,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NBPEAKS,LEQf,ENRf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BI,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,ROItotal,ROIcover,ROI_number,ROI_cover
2019-09-01 16:00:00,/media/haupert/data/mes_projets_data/nROI/dataset/Coffee_farms/audio/NES_017_S02_20190901_160000_45.wav,0,1.0,3691.2666666666664,9.234393398118968e-11,5.848950600483639e-05,-0.033967471547208195,5.688078165193439,101.55214042081661,-36.84107213155515,1.7651482921250405,0.014386209929741779,0.9598181213185469,0.22063092703696535,1140,5.6076654952342375,0.18347203406231855,0.08948177645041756,2.05078125,0.00011860496441103397,9.520523039087268e-08,9.41818973133338,111.2581410900754,18,50.477803154812435,-42.522196845187565,-48.63025808462904,6.108061239441476,0.4161623362334211,0.0316885316879254,0.3183798695861155,0.2133293070488662,0.12840985719502707,153.21320195188824,10.692389465181142,298.43420240197247,-0.8010305024133498,0.11047536247722317,0.248443125350027,0.027446844328018426,27.18247601045553,0.17556662041181553,2.243655626143073,0.19011495080291105,0.15945091061852867,0.18758915243850682,0.1345426268487087,0.15827987381436315,817.673828125,9.431253935064506,0.03464660762679055,0.062270761180570615,0.4301624722771584,0.40135667003981557,0.3158095307787891,1.4727914437856178,3.4920973756019817,4859.71775169746,0.8125934417640576,0.10954640163558782,1.3044034138296436,332,11.623929297328688,453.1726371951219,2.9553964624467675
2019-09-01 16:00:00,/media/haupert/data/mes_projets_data/nROI/dataset/Coffee_farms/audio/NES_017_S02_20190901_160000_04.wav,0,1.0,4848.1,5.996479685296447e-10,1.9551198698402912e-05,-0.017340081062753865,3.862591452392169,96.7930947816353,-39.42189726491145,0.9043541561655886,0.010688213903237586,0.9804046824145839,0.1219276175730598,630,4.645395352270358,0.08283336558931681,0.04073008438348017,2.034108231707317,9.208499124414797e-05,2.235101955572527e-08,5.6752306255457885,54.223974107084565,20,44.98252855658394,-48.01747144341607,-51.05133782594986,3.0338663825337875,0.6318600814488043,0.027696541614022685,0.2919842885610925,0.22242132046407748,0.10618645235794988,42.760804976253134,5.505766742142904,299.5501933586621,-0.4717956719402595,0.358884278660374,0.05900443247856443,0.021175763187834335,22.948673095013355,0.0896773181280041,2.3014458214270896,0.026620690273769298,0.13519246134710589,0.16412847474540443,0.13387301254986797,0.14619628339140536,755.25,9.015524873461782,0.02168740018873403,0.05919770075819519,0.2789688479634938,0.39714955905397015,0.32916820565348853,2.1911980298700806,4.9032466748426975,12284.493950127602,0.9276384617393746,0.2789227782636393,1.2788449074906891,333,6.426635694928377,326.124237804878,1.8828790408439797
2019-09-01 16:00:00,/media/haupert/data/mes_projets_data/nROI/dataset/Coffee_farms/audio/NES_017_S02_20190901_160000_32.wav,0,1.0,4271.016666666666,-2.4512797319905956e-10,4.9877170873030986e-05,-0.004710338873619268,9.165513577364608,100.86037900205595,-37.246900491603554,2.8173127620762557,0.013729508029856721,0.9203459652384801,0.1757305980259338,908,8.088926591558302,0.13779756144764854,0.0787267033797646,1.7506669207317074,0.00015217792741273526,6.524498559238857e-08,3.7446464236378647,24.46170384285935,28,49.557374907984155,-43.442625092015845,-48.77119160872908,5.328566516713238,0.6724258246585026,0.16021337879140862,0.3767437474400803,0.29379321018305116,0.10819961468870876,64.58100313637058,6.542500933869929,299.8467313279275,-0.10431656086066006,0.8110748954459944,0.1296278874382031,0.10513792525082571,30.874763757448406,0.26894815036624053,2.2553268804190014,0.16970220061042288,0.15341306908509814,0.18351272511961178,0.14480367673082004,0.1623271450348432,838.58203125,16.07261264349136,0.04683870499419279,0.08134482804531909,0.5038050368125302,0.39911218771503787,0.33218852544078764,2.8369530734102093,5.175278228331872,10533.102445196431,0.9621517980413303,0.33774373345159303,1.4686048073977847,412,13.904049615272939,496.1890243902439,3.047079159407666
2019-09-01 16:00:00,/media/haupert/data/mes_projets_data/nROI/dataset/Coffee_farms/audio/NES_017_S02_20190901_160000_27.wav,0,1.0,4425.85,3.0559475777030233e-10,6.0694756157715116e-05,0.020896990609413985,6.923380850356232,101.71287259674583,-36.66068211696425,2.9425589777444827,0.014688109250165072,0.9334142853014046,0.29494871298625897,1524,6.776211901510928,0.24133926843429457,0.07131843213475868,3.3846227134146343,0.00016203946790423537,8.752037547541748e-08,5.244337745880484,44.81719814224109,36,50.653250677752624,-42.34674932224736,-48.817017582435476,6.470268260188114,0.6130060656370182,0.1353402970672244,0.4077584799732875,0.2756237309148689,0.10169667272366378,15.734578766492202,3.103632026913295,306.60260322994435,-0.3397177898758583,0.4928517148266913,0.19833842490257686,0.09775143282925994,31.503635817011485,0.4032575422505704,2.253025618620149,0.17269250058344082,0.18937241044142966,0.19095132509766652,0.15023785430987358,0.17172112429829656,887.111328125,15.111898389033275,0.05415252673732095,0.07581383456142862,0.644771431907218,0.4060836438573905,0.3299612495777356,2.2968060559653867,4.7887133832753035,9225.667222941636,0.9328697070189885,0.2999610921808098,1.5001899468814508,413,15.281369471060783,620.2362804878048,3.3091971544715446
2019-09-01 16:00:00,/media/haupert/data/mes_projets_data/nROI/dataset/Coffee_farms/audio/NES_017_S02_20190901_160000_15.wav,0,1.0,3907.733333333333,1.8939765004439325e-10,2.523880824469019e-05,0.04962717810692011,6.534035106442045,97.90204932736424,-39.33644732890944,1.18212504925566,0.010793881193697938,0.9671959884033989,0.10625120959938068,549,6.038196697846125,0.07586607315657054,0.06595813204508857,1.150438262195122,9.31419794339962e-05,3.064553152082628e-08,7.789496955741615,88.0066047515528,24,46.038940717148044,-46.96105928285196,-50.04575408206897,3.0846947992170044,0.5414094024806972,0.07209790165677954,0.5005586455409582,0.3731925681281141,0.05789808346483816,80.92920928525173,6.404511600376637,300.0273752022812,-0.6304548901854802,0.2266515388061306,0.0803278042312719,0.018206420437935383,20.637850338933305,0.11195488634947637,2.271913196447073,0.13951414784511088,0.13829375375820627,0.15069013562557323,0.13303641006980274,0.14147112732288036,730.83984375,11.255758831294049,0.019233328493999224,0.07343590369701292,0.22734413996324418,0.39899409019007887,0.32313894305866653,1.743652697193173,4.308587450422239,9620.506643077637,0.8740573345053019,0.25702441449776064,1.2911413213641918,209,6.486030959639953,235.08955792682926,1.2268090035811072
2019-09-01 16:00:00,/media/haupert/data/mes_projets_data/nROI/dataset/Coffee_farms/audio/NES_017_S02_20190901_160000_40.wav,0,1.0,3777.9166666666665,1.246443747107437e-11,2.13344611924501e-05,0.1366860508849581,4.882935221503006,97.1721776781055,-39.71137392755906,0.7099004010381549,0.010337875643010634,0.9820267595491773,0.09425198374298432,487,4.535083036095127,0.0516740855428682,0.030998639455782313,1.6673018292682926,7.524654441636417e-05,2.348180303489696e-08,7.677863326989719,84.00246519000541,12,44.738168166187805,-48.26183183381219,-50.927104224898514,2.665272391086326,0.5202330917610946,0.023579536272592128,0.5952872089850817,0.36678042353800866,0.1399829154473009,102.27599003435647,8.94076564430734,297.61860345166014,-0.7235388332112935,0.1604032131226221,0.06252001160917846,0.01002841074657586,16.09752001599419,0.08764282919263609,2.2893947694155443,0.09215475922156227,0.14170805841797024,0.13387202626800906,0.12748675310174318,0.13186353682733254,681.20703125,6.9106319740218245,0.007157677603561749,0.05206570204216465,0.10963329156393695,0.3903202858939837,0.3232139495432512,1.7473451093083454,4.1758689085296625,8187.829442022353,0.8727056206427186,0.17565031329668881,1.2166528734211477,287,1.687037238675958,231.08803353658536,0.48650430700735575
2019-09-01 16:00:00,/media/haupert/data/mes_projets_data/nROI/dataset/Coffee_farms/audio/NES_017_S02_20190901_160000_28.wav,0,1.0,3861.2666666666664,-1.995092140205388e-12,2.899261402170742e-05,0.041043236296857626,7.6964928644825985,98.5042346252479,-38.58091740958619,1.809738385297031,0.011774816005432088,0.9465146206391255,0.14882910779949682,769,6.643236111563583,0.08573640410296109,0.05471510590051623,1.567263719512195,0.00011140412369396579,3.995266665629868e-08,4.594062628999586,32.78449567999199,25,47.282990050723456,-45.717009949276544,-49.91956569148536,4.202555742208816,0.627740005246731,0.11205965357176928,0.479932761403852,0.3372802151497071,0.1009575156049809,62.446799348273004,6.791460695591837,298.0178017900472,-0.4696683901025155,0.3608512052575966,0.09845766319605831,0.03552856643114415,21.50859140054929,0.15932955354010497,2.274988168447122,0.13239552846790553,0.16188499271010948,0.14953594150150823,0.1322430085122433,0.14293275745257453,738.390625,12.464677948057437,0.021179648180410376,0.07241019622662381,0.25743955333373664,0.39823242597014014,0.3314977408402678,2.6008878382095486,4.88953401092279,9669.289614881518,0.9489451535222299,0.259328054491786,1.2975090754618246,395,5.759677155923345,462.1760670731707,1.399361510356175
2019-09-01 16:00:00,/media/haupert/data/mes_projets_data/nROI/dataset/Coffee_farms/audio/NES_017_S02_20190901_160000_38.wav,0,1.0,4306.566666666667,-8.734333272477302e-11,2.855774953556193e-05,0.007057462663643216,6.582464182591098,98.43860069017705,-39.2285020280725,2.301470056177628,0.010928860905002467,0.9440002740804719,0.19469711631507644,1006,6.839328859180301,0.1621830849622605,0.11182943675554513,1.4505525914634145,0.00011155291237447035,3.664439549732597e-08,4.611825628291778,33.879135691674435,25,47.002492603109346,-45.997507396890654,-50.60635498780867,4.6088475909180175,0.6386643381687848,0.07989820361757816,0.3727169196452944,0.2658451500071348,0.09911655283293364,31.37636561859896,4.7214134404466295,298.88334446745864,-0.4588485518293512,0.37094422686444145,0.09238265077448261,0.03426881096722815,24.659200103867054,0.1335527223750779,2.297771106424293,0.05432389453314492,0.15986276884045436,0.16064311903623235,0.13532688974958418,0.14848211261130467,767.05859375,11.932160990159213,0.02625149716898955,0.06926142813706897,0.3244376759561426,0.39910825720036736,0.3314451467751781,2.5867630574450726,4.957768294206856,10642.537194986116,0.9491775388499107,0.2723650697781526,1.3190792655798247,481,8.593447541618273,540.2057926829268,1.6268858280100658
2019-09-01 16:00:00,/media/haupert/data/mes_projets_data/nROI/dataset/Coffee_farms/audio/NES_017_S02_20190901_160000_49.wav,0,1.0,4941.0,3.467780937467592e-10,1.8201908478783355e-05,0.0027649949344426554,3.717073792882452,96.48253015056547,-40.010041663697,0.9835021722719475,0.009988445787568535,0.9772630451264473,0.11941165086123476,617,5.02874755950026,0.08631701180568996,0.062386143212305005,1.3838605182926829,8.868101520477381e-05,2.0616131947033044e-08,6.598093254182617,69.84381944354202,21,44.63816875151154,-48.36183124848844,-51.29886318073516,2.937031932246718,0.6115193256488719,0.06070278550916208,0.4477626597445322,0.3298588837333821,0.13989279905994212,89.58641341637455,8.533820232405954,298.41400178869634,-0.47608355159975063,0.35493685153014465,0.052462342458771474,0.018620818656212575,14.96552023493322,0.07832785981974999,2.3007214283924315,0.034753718384121515,0.137214685216761,0.15946097581678642,0.1383609237686491,0.14889874903213318,769.2109375,11.473661710146763,0.032046221689895474,0.08087851137352375,0.3269456270703503,0.39514586334925605,0.3271966643910535,1.9974304564574332,4.766133348280945,12693.286593277911,0.9095195740783031,0.35298448180749054,1.3322714924085406,343,7.826488700154859,313.1192835365854,1.9835976819589622
2019-09-01 16:00:00,/media/haupert/data/mes_projets_data/nROI/dataset/Coffee_farms/audio/NES_017_S02_20190901_160000_05.wav,0,1.0,4478.4,2.5002029699885254e-10,2.331520420021698e-05,-0.026992493034692745,3.39555501101747,97.55775312164195,-38.33392000196318,0.674275106735962,0.01211445831516093,0.9839840573786875,0.09947745306754403,514,4.313096129510712,0.061157344687439524,0.039029285473054474,1.567263719512195,9.976614396903421e-05,3.2032697032913575e-08,5.763545644327876,46.84506117218812,22,46.32374260868509,-46.67625739131492,-49.901324634835554,3.225067243520634,0.5930998971939397,0.03209707889050617,0.2734670877046532,0.22956315632543878,0.09699129369362713,38.90305750427864,5.079684690151333,298.42611060121055,-0.5731340424051078,0.2713474796732975,0.08369490089587928,0.022710400419603247,24.716125775728425,0.11768084138717105,2.3005953647295367,0.03517044242450762,0.13547664352023459,0.1687173021462835,0.13411227919759272,0.14856415444734805,767.482421875,9.633892752492166,0.025949038787262874,0.06141294669902647,0.3382476924811305,0.39783988924502317,0.33051291261437277,2.3861284626855648,4.663456798208096,10212.901338805677,0.9300370254478243,0.24169892901015577,1.2944552011782027,383,7.674049675764614,401.1528201219512,2.136566008517228
