Date,file,clipping,audio_duration,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,MED,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NBPEAKS,LEQf,ENRf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BI,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI
2017-05-06 00:00:00,../data/USA_Sapsucker/audio/SSW_119_20170506_000000Z_30.wav,0,1.0,2516.5333333333333,-5.502389850530637e-10,4.9559778295158394e-05,0.006359868579925105,4.112992656243125,94.81205452271843,-36.6995746359538,1.3569906555394198,0.014622487817248921,0.9636853500613614,0.1850203212695955,956,5.168899782420655,0.12928198180762532,0.03916901440710965,3.3012576219512195,9.964363446629795e-05,9.092330823505464e-08,9.47932780958655,105.02004466345208,8,44.10895182942952,-42.87044825729086,-46.717389461094314,3.8469412038034534,0.37653430734583077,0.0009093594886701029,0.073796124419364,0.06461590724669009,0.028904819592792785,53.223691752633556,5.830222538133252,320.866124446405,-0.9318634765198811,0.03526984401758143,0.23694865077581037,0.008357141953039207,9.231885701547897,0.27258534924710665,2.279856031882516,0.1190750802832019,0.1544015288177198,0.14816850613120341,0.15191438241788915,0.1510367517179636,780.255859375,7.8638697704312355,0.006721003314943864,0.05045781841776204,0.12308502935832373,0.516749729097708,0.3179525382091381,1.5380116644952946,3.2464016511369023,3584.277267555996,0.8126963673592593,0.05987795124003664,1.322896094117838,1.0003810975609757,0.12052966511807975
2017-05-06 00:00:00,../data/USA_Sapsucker/audio/SSW_119_20170506_000000Z_45.wav,0,1.0,1834.6666666666667,3.0906950379862637e-10,2.2599792993318866e-05,0.010267446323629699,3.130060083372348,91.40180558543395,-39.57608595874004,0.6347275885857684,0.010500154807223085,0.9812784190793091,0.08631701180568996,446,4.532338117211864,0.03348171085736404,0.027896195515243135,1.2004573170731707,6.277385907157282e-05,3.9824097911905124e-08,9.074672548886396,99.1578931561288,7,40.483334818133315,-46.49606526858705,-49.00441345340848,2.508348184821429,0.38542007745478535,0.000897924152206242,0.059610437534672545,0.05479548729001593,0.03541401282446199,156.5363383982674,10.880819212727758,312.37860868130565,-0.9409189967331332,0.030439705812715108,0.10385168787838626,0.0031612148271719896,13.248339586431252,0.12994223779292663,2.261306742669714,0.16041968809726548,0.14700043656971523,0.143355050815596,0.14013216159138908,0.14235090314072785,735.384765625,7.780176868066513,0.0068941607384823845,0.05171213275446102,0.131097444606312,0.5117549508845527,0.31859676140638005,1.559405350003725,3.306127702370752,2941.3512720974018,0.8205450681395974,0.04465272123654097,1.2965026854827173,2.0007621951219514,0.11455611207897792
2017-05-06 00:00:00,../data/USA_Sapsucker/audio/SSW_119_20170506_000000Z_15.wav,0,1.0,790.5166666666667,-3.279065846578695e-10,0.0001760837848486897,0.02148636498145087,3.993867150238518,100.3179546199986,-32.77873795524241,1.4010528193941703,0.022964822987826667,0.9601650472396625,0.23475904780336754,1213,5.044424282106144,0.17185988000774144,0.047729906777525824,3.601371951219512,0.00010396055391284777,3.4362246400768936e-07,10.204398488679715,114.02312003771031,9,49.56740763922891,-37.411992447491464,-42.088434995563404,4.67644254807194,0.2848559331244278,0.0011336719974925913,0.10439027823936475,0.0749466024087938,0.12719292182182496,362.02349372748995,18.458914441816216,295.8719424557687,-0.996059339590091,0.0019742200703904587,0.8501696705573539,0.0016784220268515723,13.258960240110216,0.8974390919065199,1.1145617375709846,0.752486276304807,0.15338423900956336,0.13281306609857543,0.1312668338210053,0.13480759110046459,696.416015625,5.980065640136453,0.006442741603755324,0.04898979296297251,0.08123155946537694,0.5169018135558783,0.3134865258538507,1.4105499141918003,2.654106151336217,515.5329492211919,0.777470467616983,0.004369954954704986,1.2157752552030892,8.003048780487806,0.048242111885404566
2017-05-06 00:00:00,../data/USA_Sapsucker/audio/SSW_119_20170506_000000Z_00.wav,1,1.0,1384.8,3.791455721305426e-08,0.013754206719841486,-5.336702695430765,58.03710304802172,119.24511644687917,-37.85900577336082,19.545518782359842,0.012795277563724644,0.5718193522100553,0.2035997677569189,1052,26.42237429753901,0.16547319527772403,0.089428203713918,1.8507050304878048,0.00027771552148179,1.6266023813350234e-07,8.2585895313376,98.17057928472963,57,47.870340625714356,-39.10905946100601,-47.542758896355714,8.433699435349702,0.6018474833300912,0.22652983292262208,0.35091435606043553,0.21407709514373396,0.12087616895770903,396.16044113375307,19.641715654599647,386.82571125646143,-0.4133538923471604,0.41507375529181506,0.40084162807839047,0.1663788398437826,12.533556352300483,1.375065048349363,0.3179130437115707,0.8577964467783911,0.15830182617935598,0.15077605321507762,0.13670101140005883,0.14462501209833525,747.1328125,40.89328165646573,0.01313576751838947,0.08364621609840166,0.16845614496989955,0.5103888984500288,0.3248202155500832,1.8337673739076692,4.694000883059719,17950.297339870023,0.8887771194857534,0.510820742139107,2.5317926340849364,17.006478658536587,0.22340332220286488
2017-05-06 03:00:02,../data/USA_Sapsucker/audio/SSW_120_20170506_030002Z_15.wav,0,1.0,2330.633333333333,1.045356838863628e-10,1.2500192982584076e-05,0.004514212594527319,3.158203310248597,88.829928152306,-41.60510877053124,0.47832014638049714,0.008312746973273341,0.9877120099509975,0.06289916779562608,325,4.058071630267886,0.018579446487323396,0.025919949375098877,0.7169397865853658,5.101561655882185e-05,2.1738940388370206e-08,7.597482475962807,75.90824940224726,7,37.93557905038871,-49.043821036331664,-51.700022143542796,2.656201107211132,0.44796025015592544,0.002802430299719716,0.24177876350596528,0.12575533062213262,0.142020302792505,31.51057701852411,5.065359135972432,296.2682014003808,-0.8664296712262731,0.07156461924759756,0.057813015955550405,0.004137366474414247,12.464046656358544,0.07263618586296364,2.278374405172536,0.12253876278937544,0.14921623380367544,0.13827142091130615,0.12684870870781056,0.13308887134630276,687.537109375,5.857155498617976,0.005755026858304297,0.04384823975400035,0.09781009345410062,0.4991026957832369,0.32359858227628907,1.7667204618845698,3.721239098565693,3425.831767138689,0.8644915628653687,0.06264439142757361,1.2117260694839476,53.02019817073171,0.4951621781842819
2017-05-06 03:00:02,../data/USA_Sapsucker/audio/SSW_120_20170506_030002Z_45.wav,0,1.0,2252.9166666666665,2.815936685765244e-10,1.554075862000331e-05,0.003936506833266689,3.361098304009788,89.77548312380588,-41.19111910990444,0.6187974050361404,0.008718545623125929,0.9825355258646175,0.09928391716663441,513,4.263043650981184,0.05225469324559706,0.03603096410978184,1.4505525914634145,5.222890829801951e-05,2.917174100895987e-08,8.909788450407651,96.35509402243717,6,39.109952052153076,-47.869448034567306,-50.835793922590284,2.9663458880229783,0.3869508648953364,0.0050198845511573165,0.45302529009529713,0.26780960515835284,0.1495331074569889,29.25353339039267,4.970640660999628,295.298242172768,-0.8592892113918257,0.07567988226148045,0.07592773363147909,0.005746201941611387,12.83450413690015,0.07815885384329678,2.25034108365853,0.18062084572184886,0.1492821311191835,0.1412226383531979,0.12756817022492728,0.13481023761130467,696.4296875,6.074683212173708,0.007244256315331011,0.04601809972610718,0.11761313601823421,0.4999710293498776,0.3189681857741096,1.5721690129001127,3.317729584204206,2665.022607471555,0.8242271671196342,0.05868648128608048,1.2160524796309224,64.02439024390245,0.4926290892373209
2017-05-06 03:00:02,../data/USA_Sapsucker/audio/SSW_120_20170506_030002Z_30.wav,0,1.0,2265.366666666667,2.343571653433893e-10,1.5704924643528737e-05,0.07097062906983768,5.043463358092782,89.82111954249861,-42.608795624848916,1.338653717733159,0.007405599454954685,0.9685746069215979,0.16721501838591057,864,5.331719573450777,0.11960518676214438,0.04030879767637392,2.967797256097561,4.565633408733316e-05,2.120524888518745e-08,9.705529129137918,116.75934685128273,7,37.743747912629395,-49.23565217409098,-52.508384499185055,3.2727323250940756,0.37438781893177414,0.003664626338453103,0.2712832515824781,0.1436070213772912,0.17678659835492994,157.43503426293722,10.966223068864384,296.5288541764609,-0.9074573864264226,0.04851621547727151,0.05523677056824149,0.0026798790631574134,10.917492133387256,0.06886040190357821,2.0958134566114155,0.3549041834077492,0.14527475061984663,0.13590299386569113,0.12746432185351894,0.13204765836720866,682.158203125,5.921341378138381,0.005466179103755324,0.042518388367075666,0.08725715629821365,0.4948711181971334,0.3118368139869019,1.3706259795749018,3.217815240649693,2962.554703262365,0.7906780348697474,0.05028210437007584,1.2118511605086206,27.010289634146343,0.45285581204026326
2017-05-06 03:00:02,../data/USA_Sapsucker/audio/SSW_120_20170506_030002Z_00.wav,0,1.0,1899.8166666666666,-5.209902743816348e-10,3.444339255831658e-05,0.031642146728949036,3.520143250871808,93.23182018806739,-38.04115475272741,0.8315331992859996,0.012529745861332093,0.975956088776175,0.16044126185407392,829,4.301740719553875,0.1033481710857364,0.03425264028263239,3.0178163109756095,7.133175140823155e-05,6.6686329480331e-08,8.905702638020088,97.82022201092735,7,42.631804373047714,-44.34759571367267,-47.780482483666454,3.432886769993786,0.3804072415508011,0.0024740061353524245,0.3182245872157714,0.15789268529307054,0.14437909677837557,69.25532403258663,7.079764350243216,295.65334970159046,-0.8942969340802612,0.05580068468572,0.17183289857901338,0.009588393392240829,14.877005540182648,0.18475599425932876,2.022875254797441,0.4056395860053795,0.16823584649220352,0.13656652609306844,0.1286373930569471,0.13557205466027877,700.365234375,5.942443529429338,0.007669588414634146,0.042314149628804275,0.12184733919806541,0.5025366584172501,0.3178108464425225,1.5334266252928415,3.2730974989877097,1813.6908744777909,0.8180556439247704,0.04095602004048179,1.2135055424080634,68.02591463414635,0.2569005879790941
2017-05-06 04:00:03,../data/USA_Sapsucker/audio/SSW_121_20170506_040003Z_45.wav,0,1.0,2353.4,-1.7426496056959835e-10,3.6852555486955024e-05,-0.04780509770761702,7.4738369563164095,93.52543706132174,-38.51412570657017,1.5079847424826909,0.011865709583955376,0.9553774730723354,0.13586220243855235,702,6.319544222411491,0.09076833752661119,0.05338313103018985,1.7006478658536586,8.121354126684728e-05,6.073058544196172e-08,5.613234789771434,39.705023229635806,11,42.353942320265176,-44.62545776645519,-49.81903770187428,5.193579935419088,0.4961440780467517,0.2492356434212728,0.652032302719717,0.5576889264657339,0.1934759041717259,37.99384289992209,5.780425037496364,297.48304724770304,-0.45253506471504895,0.37690307696107145,0.16215992081884917,0.061118573116387964,15.456338395704993,0.16577891093849328,1.3025604078337933,0.7032778709456761,0.1502953023451207,0.14334883990551134,0.12962602955275412,0.13731270264711576,709.357421875,12.240581543739648,0.011155799337011227,0.04777500457047153,0.14849024843731093,0.5007975557213777,0.3304496665136773,2.3750401523650706,4.055680288488612,2529.8139315792173,0.92423387366103,0.13505706325140376,1.2632121478911804,74.0282012195122,1.1008350875919475
2017-05-06 04:00:03,../data/USA_Sapsucker/audio/SSW_121_20170506_040003Z_30.wav,0,1.0,2016.6499999999999,-2.2958494332455653e-10,2.2521544497925555e-05,-0.005545893296129703,3.2715355741929106,91.38674267918049,-39.23525569123324,0.5148862910847356,0.010920366535331138,0.9863063694588287,0.07876911167021483,407,4.016708160703612,0.028256241532804337,0.029737836655129888,0.9503620426829268,6.325880744956252e-05,3.710238397646667e-08,7.331020998704149,68.42724144366201,9,40.210946978725765,-46.7684531079946,-49.50892507199921,2.7404719640046054,0.4444770896069257,0.002375293589761629,0.32753572325360536,0.23288302727523413,0.13181401029555517,24.11568285939967,4.581189802187457,296.124430501937,-0.8749391197845797,0.0667013018693583,0.0979955400502713,0.006536430098743937,15.22270362565859,0.12430480595213202,2.0883005667750267,0.3610253314953928,0.14262238367064523,0.13450864455168618,0.12766287993965164,0.13178943452380953,680.82421875,5.881842209830374,0.004827235772357724,0.043284588342535096,0.08592175375688227,0.49906811541576035,0.325475699536308,1.8738287364155504,3.7058914946186188,2883.794275025673,0.8749776843364176,0.05551310988822091,1.2106397377243203,60.02286585365854,0.266049954026326
2017-05-06 04:00:03,../data/USA_Sapsucker/audio/SSW_121_20170506_040003Z_15.wav,0,1.0,1368.6,-4.574851292447289e-10,0.00012762091865382624,0.4393070533636755,15.701809142673842,98.91997963852752,-37.70066028828988,3.899234666679071,0.013030677174355703,0.8962960954827179,0.24830656086704084,1283,8.591303194255868,0.216760209018773,0.06133572926025756,3.5346798780487805,8.68365837625098e-05,1.632770493499433e-07,11.211342787280303,148.28681538408216,10,46.397426911922196,-40.58197317479816,-47.646831359681286,7.0648581848831284,0.29089116289635175,0.1373052584078337,0.7101637450827172,0.6230352412231915,0.18416196929244533,130.7856492233586,9.823400164813338,297.2964200959877,-0.8811409826871787,0.06318453449620409,0.4098460764075361,0.025895933552905866,14.64543194268678,0.44743697477200106,0.8905046476306684,0.8096387183884584,0.1454024266686436,0.13921444409249284,0.130099578126376,0.13519133517228027,698.3984375,9.671842807926902,0.008812503024583819,0.04619990728878806,0.12696095380755384,0.4991014086155291,0.29701982736233484,1.108476626462798,2.6502881189843444,964.9483046772407,0.7182375399539955,0.036371816790373664,1.2347214188588196,64.02439024390245,0.7018924820944638
2017-05-06 04:00:03,../data/USA_Sapsucker/audio/SSW_121_20170506_040003Z_00.wav,0,1.0,2406.2166666666667,6.110822421221035e-11,5.680297263903104e-05,-0.015473732192291874,7.570705865734412,95.40447161374922,-36.960538954813266,1.8163093520002604,0.014189694726594579,0.9482092755427451,0.16876330559318753,872,6.4191854224403935,0.1168956841494097,0.05394174079888366,2.1674923780487805,9.420249657911694e-05,9.351360990385295e-08,6.4728052061186245,52.63548311593582,8,44.17457842882558,-42.804821657894784,-47.61070584516435,4.805884187269562,0.45933548137624797,0.08199951637581171,0.7065028952705967,0.5162307804187924,0.22044424169863608,24.713294482279636,4.648910092172047,297.749289815085,-0.48879011756580554,0.3433727000216997,0.24657973553401208,0.08466874956095037,20.875051832601947,0.27211494790822405,1.462815598585492,0.6516551858085187,0.17003566692201877,0.151946809766035,0.13089214889696416,0.14298757803426249,738.673828125,8.813293874129899,0.012382646147890048,0.04789254822753079,0.19646702754416748,0.49919548412643866,0.3282500878875834,2.0915965327194246,3.8129400410036283,2188.3667028248783,0.9005003786758858,0.13350497753047935,1.2533421479531923,111.0423018292683,0.9294924143437864
